Unnamed: 0;link;Year;Zhila;Kitchen;Full_square;Отопление;Парковка;Построен;Район;Срок сдачи;Тип дома;Тип жилья;Тип перекрытий;Price;Этаж;Musor_dummy;lift_dummy;avaria;metro_time;Transport;Etazh;Etazh_all;share_etazh;Rooms;Owner;raion_autozavod;raion_zheleznodor;raion_kirovskii;raion_krasnoglinskii;raion_kuibish;raion_leninskii;raion_okt;raion_prom;raion_samar;raion_ussr;Old;old_ap;old_pent;new;Wood;zhelezobet;mix;gaz_autonomic;gaz_central;warm_autonomic_cot;warm_individual;warm_kotel;warm_pech;warm_central;tr_walk;tr_far;tr_tr;room1;room2;room3;room4;room5;room_kv;room_mn;room_st;park_naz;park_no_info;park_podzem;price_m2;kit_sh
2998;https://samara.cian.ru/sale/flat/240259640/;;70.0;37.0;122.0;Нет инфо;Нет инфо;;р-н Промышленный;;Нет инфо;Вторичка;Нет инфо;7999900.0;15 из 16;0;1;0;;Далеко;15.0;16.0;0.9375;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;65572.95081967213;0.30327868852459017
2999;https://samara.cian.ru/sale/flat/226835514/;2002.0;55.0;15.0;99.0;Центральное;Нет инфо;;р-н Железнодорожный;;Кирпичный;Вторичка;Нет инфо;6100000.0;9 из 10;0;1;0;;Далеко;9.0;10.0;0.9;3;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61616.16161616162;0.15151515151515152
3000;https://samara.cian.ru/sale/flat/226151671/;1971.0;42.0;11.0;69.0;Центральное;Нет инфо;;р-н Октябрьский;;Кирпичный;Вторичка;Железобетонные;4950000.0;1 из 9;0;1;0;;Далеко;1.0;9.0;0.1111111111111111;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;71739.13043478261;0.15942028985507245
3001;https://samara.cian.ru/sale/flat/240456433/;;60.0;12.0;117.0;Нет инфо;Нет инфо;;р-н Ленинский;;Монолитно кирпичный;Вторичка;Нет инфо;9120000.0;10 из 16;0;1;0;16;В пешей доступности;10.0;16.0;0.625;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;77948.71794871795;0.10256410256410256
3002;https://samara.cian.ru/sale/flat/222043766/;;67.0;17.0;128.0;Нет инфо;Нет инфо;;р-н Октябрьский;;Нет инфо;Вторичка;Нет инфо;16500000.0;10 из 14;0;1;0;;Далеко;10.0;14.0;0.7142857142857143;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;128906.25;0.1328125
3003;https://samara.cian.ru/sale/flat/245877569/;1980.0;49.0;9.0;66.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Железобетонные;3800000.0;10 из 12;0;1;0;;Далеко;10.0;12.0;0.8333333333333334;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57575.757575757576;0.13636363636363635
3004;https://samara.cian.ru/sale/flat/244262164/;1971.0;44.0;8.0;61.0;Центральное;Нет инфо;;р-н Кировский;;Панельный;Вторичка;Железобетонные;3890000.0;6 из 9;0;1;0;;Далеко;6.0;9.0;0.6666666666666666;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;63770.49180327869;0.13114754098360656
3005;https://samara.cian.ru/sale/flat/221625247/;1980.0;45.0;10.0;61.0;Центральное;Нет инфо;;р-н Куйбышевский;;Панельный;Вторичка;Железобетонные;2890000.0;3 из 9;0;1;0;;Далеко;3.0;9.0;0.3333333333333333;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47377.04918032787;0.16393442622950818
3006;https://samara.cian.ru/sale/flat/241070141/;1917.0;27.0;7.0;40.0;Центральное;Нет инфо;;р-н Самарский;;Кирпичный;Вторичка;Деревянные;1699000.0;1 из 2;0;0;0;;Далеко;1.0;2.0;0.5;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42475.0;0.175
3007;https://samara.cian.ru/sale/flat/237722658/;;39.0;12.0;83.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2021;Нет инфо;Новостройка;Нет инфо;4411108.0;25 из 25;0;0;0;11;На транспорте близко;25.0;25.0;1.0;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;53145.87951807229;0.14457831325301204
3008;https://samara.cian.ru/sale/flat/237722682/;;40.0;17.0;76.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2021;Нет инфо;Новостройка;Нет инфо;4212426.0;25 из 25;0;0;0;11;На транспорте близко;25.0;25.0;1.0;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55426.65789473684;0.2236842105263158
3009;https://samara.cian.ru/sale/flat/246006496/;1991.0;37.0;7.0;60.0;Центральное;Нет инфо;1991.0;р-н Кировский;;Кирпичный;Вторичка;Железобетонные;3999000.0;7 из 10;1;1;0;5;На транспорте близко;7.0;10.0;0.7;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;66650.0;0.11666666666666667
3010;https://samara.cian.ru/sale/flat/245549664/;1996.0;43.0;15.0;75.0;Центральное;Нет инфо;;р-н Промышленный;;Монолитный;Вторичка;Железобетонные;4900000.0;11 из 18;0;1;0;;Далеко;11.0;18.0;0.6111111111111112;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;65333.333333333336;0.2
3011;https://samara.cian.ru/sale/flat/239905506/;;59.0;9.0;95.0;Нет инфо;Нет инфо;;р-н Самарский;;Кирпичный;Вторичка;Нет инфо;7600000.0;7 из 14;0;1;0;;Далеко;7.0;14.0;0.5;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;80000.0;0.09473684210526316
3012;https://samara.cian.ru/sale/flat/244351677/;;62.0;42.0;110.0;Центральное;Наземная;2010.0;р-н Железнодорожный;;Нет инфо;Вторичка;Нет инфо;14550000.0;8 из 14;0;1;0;5;На транспорте близко;8.0;14.0;0.5714285714285714;3;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;132272.72727272726;0.38181818181818183
3013;https://samara.cian.ru/sale/flat/227510361/;2013.0;60.0;20.0;149.0;Центральное;Нет инфо;;р-н Ленинский;;Кирпичный;Вторичка;Железобетонные;12400000.0;4 из 8;0;1;0;;Далеко;4.0;8.0;0.5;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;83221.47651006712;0.1342281879194631
3014;https://samara.cian.ru/sale/flat/237293625/;;;;100.0;Нет инфо;Нет инфо;;р-н Советский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;4100000.0;19 из 32;0;0;0;2;На транспорте близко;19.0;32.0;0.59375;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;41000.0;
3015;https://samara.cian.ru/sale/flat/237615426/;;53.0;14.0;90.0;Нет инфо;Нет инфо;;р-н Куйбышевский;2 кв. 2020;Нет инфо;Новостройка;Нет инфо;3500000.0;3 из 24;0;0;0;12;На транспорте близко;3.0;24.0;0.125;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38888.88888888889;0.15555555555555556
3016;https://samara.cian.ru/sale/flat/243438561/;1974.0;43.0;7.0;76.0;Центральное;Нет инфо;;р-н Самарский;;Кирпичный;Вторичка;Железобетонные;6000000.0;6 из 8;0;1;0;;Далеко;6.0;8.0;0.75;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;78947.36842105263;0.09210526315789473
3017;https://samara.cian.ru/sale/flat/241702920/;;49.0;13.0;87.0;Нет инфо;Нет инфо;;р-н Куйбышевский;2 кв. 2022;Нет инфо;Новостройка;Нет инфо;3656100.0;20 из 24;0;0;0;11;На транспорте близко;20.0;24.0;0.8333333333333334;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42024.137931034486;0.14942528735632185
3018;https://samara.cian.ru/sale/flat/241756300/;1980.0;40.0;9.0;60.0;Центральное;Нет инфо;;р-н Куйбышевский;;Панельный;Вторичка;Железобетонные;2550000.0;1 из 9;1;1;0;;Далеко;1.0;9.0;0.1111111111111111;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42500.0;0.15
3019;https://samara.cian.ru/sale/flat/226033833/;1968.0;40.0;8.0;58.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Железобетонные;3100000.0;4 из 9;0;1;0;;Далеко;4.0;9.0;0.4444444444444444;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;53448.275862068964;0.13793103448275862
3020;https://samara.cian.ru/sale/flat/237597202/;;56.0;16.0;106.0;Нет инфо;Нет инфо;;р-н Ленинский;4 кв. 2020;Нет инфо;Новостройка;Нет инфо;13845000.0;23 из 25;0;0;0;13;В пешей доступности;23.0;25.0;0.92;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;130613.2075471698;0.1509433962264151
3021;https://samara.cian.ru/sale/flat/186989192/;2014.0;;;80.0;Центральное;Нет инфо;2014.0;р-н Куйбышевский;;Кирпичный;Вторичка;Нет инфо;5300000.0;11 из 17;0;1;0;;Далеко;11.0;17.0;0.6470588235294118;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;66250.0;
3022;https://samara.cian.ru/sale/flat/245838288/;;44.0;11.0;78.0;Нет инфо;Нет инфо;;р-н Куйбышевский;1 кв. 2021;Нет инфо;Новостройка;Нет инфо;3872004.0;14 из 24;0;0;0;11;На транспорте близко;14.0;24.0;0.5833333333333334;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;49641.07692307692;0.14102564102564102
3023;https://samara.cian.ru/sale/flat/241702792/;;46.0;13.0;86.0;Нет инфо;Нет инфо;;р-н Куйбышевский;2 кв. 2022;Нет инфо;Новостройка;Нет инфо;3359850.0;2 из 24;0;0;0;11;На транспорте близко;2.0;24.0;0.08333333333333333;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;39068.023255813954;0.1511627906976744
3024;https://samara.cian.ru/sale/flat/239722219/;1964.0;42.0;5.0;58.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Нет инфо;2700000.0;3 из 5;0;0;0;;Далеко;3.0;5.0;0.6;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;46551.724137931036;0.08620689655172414
3025;https://samara.cian.ru/sale/flat/239852223/;;89.0;32.0;156.0;Нет инфо;Нет инфо;;р-н Октябрьский;;Монолитно кирпичный;Вторичка;Нет инфо;12900000.0;17 из 22;0;1;0;;Далеко;17.0;22.0;0.7727272727272727;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;82692.30769230769;0.20512820512820512
3026;https://samara.cian.ru/sale/flat/244079624/;1972.0;38.0;9.0;57.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Железобетонные;4490000.0;1 из 9;0;1;0;;Далеко;1.0;9.0;0.1111111111111111;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;78771.9298245614;0.15789473684210525
3027;https://samara.cian.ru/sale/flat/245998823/;2002.0;40.0;17.0;104.0;Нет инфо;Нет инфо;;р-н Ленинский;;Кирпичный;Вторичка;Нет инфо;12500000.0;4 из 10;0;1;0;;Далеко;4.0;10.0;0.4;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;120192.30769230769;0.16346153846153846
3028;https://samara.cian.ru/sale/flat/245431882/;1967.0;28.0;6.0;52.0;Центральное;Нет инфо;;р-н Советский;;Кирпичный;Вторичка;Железобетонные;2950000.0;3 из 5;0;0;0;;Далеко;3.0;5.0;0.6;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;56730.769230769234;0.11538461538461539
3029;https://samara.cian.ru/sale/flat/242429481/;1974.0;25.0;26.0;70.0;Центральное;Нет инфо;;р-н Октябрьский;;Кирпичный;Вторичка;Железобетонные;6340000.0;3 из 9;0;1;0;;Далеко;3.0;9.0;0.3333333333333333;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;90571.42857142857;0.37142857142857144
3030;https://samara.cian.ru/sale/flat/242779050/;1976.0;41.0;4.0;62.0;Центральное;Нет инфо;;р-н Советский;;Кирпичный;Вторичка;Железобетонные;3200000.0;3 из 5;0;0;0;;Далеко;3.0;5.0;0.6;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;51612.903225806454;0.06451612903225806
3031;https://samara.cian.ru/sale/flat/246074401/;2003.0;54.0;10.0;104.0;Центральное;Нет инфо;;р-н Ленинский;;Нет инфо;Вторичка;Железобетонные;8000000.0;7 из 16;0;1;0;;Далеко;7.0;16.0;0.4375;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;76923.07692307692;0.09615384615384616
3032;https://samara.cian.ru/sale/flat/243825289/;1972.0;36.0;7.0;51.0;Центральное;Нет инфо;;р-н Кировский;;Панельный;Вторичка;Железобетонные;3450000.0;5 из 9;0;1;0;;Далеко;5.0;9.0;0.5555555555555556;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;67647.05882352941;0.13725490196078433
3033;https://samara.cian.ru/sale/flat/243386738/;1974.0;43.0;7.0;60.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Железобетонные;3900000.0;1 из 9;0;1;0;;Далеко;1.0;9.0;0.1111111111111111;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;65000.0;0.11666666666666667
3034;https://samara.cian.ru/sale/flat/240670632/;;48.0;16.0;89.0;Нет инфо;Нет инфо;;р-н Куйбышевский;1 кв. 2021;Нет инфо;Новостройка;Нет инфо;4331390.0;5 из 24;0;0;0;11;На транспорте близко;5.0;24.0;0.20833333333333334;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;48667.30337078652;0.1797752808988764
3035;https://samara.cian.ru/sale/flat/225177754/;1999.0;55.0;17.0;110.0;Центральное;Нет инфо;;р-н Промышленный;;Панельный;Вторичка;Железобетонные;6985000.0;2 из 10;0;1;0;;Далеко;2.0;10.0;0.2;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;63500.0;0.15454545454545454
3036;https://samara.cian.ru/sale/flat/222257144/;1974.0;45.0;6.0;70.0;Центральное;Нет инфо;1974.0;р-н Октябрьский;;Кирпичный;Вторичка;Железобетонные;4590000.0;5 из 9;1;1;0;2;На транспорте близко;5.0;9.0;0.5555555555555556;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;65571.42857142857;0.08571428571428572
3037;https://samara.cian.ru/sale/flat/241094380/;;58.0;14.0;100.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;6198540.0;7 из 16;0;0;0;6;На транспорте близко;7.0;16.0;0.4375;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61985.4;0.14
3038;https://samara.cian.ru/sale/flat/241535516/;;51.0;14.0;89.0;Нет инфо;Нет инфо;;р-н Октябрьский;3 кв. 2017;Нет инфо;Новостройка;Нет инфо;4700000.0;1 из 17;0;0;0;2;На транспорте близко;1.0;17.0;0.058823529411764705;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52808.988764044945;0.15730337078651685
3039;https://samara.cian.ru/sale/flat/239428066/;;;;101.0;Нет инфо;Нет инфо;;р-н Ленинский;2 кв. 2021;Нет инфо;Новостройка;Нет инфо;9651050.0;7 из 12;0;0;0;4;На транспорте близко;7.0;12.0;0.5833333333333334;3;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;95554.9504950495;
3040;https://samara.cian.ru/sale/flat/244625119/;;;;107.0;Нет инфо;Нет инфо;;р-н Куйбышевский;4 кв. 2020;Нет инфо;Новостройка;Нет инфо;3697020.0;13 из 16;0;0;0;12;На транспорте близко;13.0;16.0;0.8125;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;34551.588785046726;
3041;https://samara.cian.ru/sale/flat/241533632/;;74.0;;131.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2020;Нет инфо;Новостройка;Нет инфо;10661220.0;4 из 15;0;0;0;10;В пешей доступности;4.0;15.0;0.26666666666666666;3;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;81383.35877862596;
3042;https://samara.cian.ru/sale/flat/241703453/;;48.0;16.0;90.0;Нет инфо;Нет инфо;;р-н Куйбышевский;2 кв. 2022;Нет инфо;Новостройка;Нет инфо;3511950.0;2 из 24;0;0;0;11;На транспорте близко;2.0;24.0;0.08333333333333333;3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;39021.666666666664;0.17777777777777778
