,Unnamed: 0,link,Год постройки,Жилая,Кухня,Общая,Отопление,Парковка,Построен,Район,Срок сдачи,Тип дома,Тип жилья,Тип перекрытий,Цена,Этаж,Мусоропровод_dummy,Лифт_dummy,Авариное,metro_time,Транспорт,Этаж1,Этажей,Доля,Комната,Собственник,Район_<р-н Автозаводский>,Район_<р-н Железнодорожный>,Район_<р-н Кировский>,Район_<р-н Красноглинский>,Район_<р-н Куйбышевский>,Район_<р-н Ленинский>,Район_<р-н Октябрьский>,Район_<р-н Промышленный>,Район_<р-н Самарский>,Район_<р-н Советский>,Тип жилья_<Вторичка>,Тип жилья_<Вторичка Апартаменты>,Тип жилья_<Вторичка Пентхаус>,Тип жилья_<Новостройка>,Тип перекрытий_<Деревянные>,Тип перекрытий_<Железобетонные>,Тип перекрытий_<Смешанные>,Газоснабжение_<Автономное>,Газоснабжение_<Центральное>,Отопление_<Автономная котельная>,Отопление_<Индивидуальный тепловой пункт>,Отопление_<Котел/Квартирное отопление>,Отопление_<Печь>,Отопление_<Центральное>,Транспорт_<В пешей доступности>,Транспорт_<Далеко>,Транспорт_<На транспорте близко>,Комната_<1>,Комната_<2>,Комната_<3>,Комната_<4>,Комната_<5>,Комната_<К>,Комната_<М>,Комната_<С>,Парковка_<Наземная>,Парковка_<Нет инфо>,Парковка_<Подземная>
387,387,https://samara.cian.ru/sale/flat/220686066/,,11.0,5.0,22.0,Нет инфо,Нет инфо,,р-н Промышленный,4 кв. 2019,Нет инфо,Новостройка,Нет инфо,1099000.0,2 из 5,0,0,0,6,В пешей доступности,2.0,5.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
388,388,https://samara.cian.ru/sale/flat/237977539/,,,8.0,35.0,Нет инфо,Нет инфо,1965.0,р-н Красноглинский,,Нет инфо,Вторичка,Нет инфо,1600000.0,2 из 5,0,0,0,,Далеко,2.0,5.0,0.4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
389,389,https://samara.cian.ru/sale/flat/238237297/,1982.0,10.0,5.0,19.0,Центральное,Нет инфо,1982.0,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,1950000.0,1 из 9,0,1,0,,Далеко,1.0,9.0,0.1111111111111111,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390,390,https://samara.cian.ru/sale/flat/242391420/,1975.0,13.0,,22.0,Центральное,Нет инфо,1975.0,р-н Октябрьский,,Панельный,Вторичка,Железобетонные,2199000.0,9 из 9,0,1,0,,Далеко,9.0,9.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
391,391,https://samara.cian.ru/sale/flat/245077567/,2008.0,13.0,8.0,40.0,Центральное,Нет инфо,2008.0,р-н Советский,,Кирпичный,Вторичка,Железобетонные,3000000.0,2 из 12,0,1,0,,Далеко,2.0,12.0,0.16666666666666666,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
392,392,https://samara.cian.ru/sale/flat/243206369/,2017.0,20.0,10.0,38.0,Индивидуальный тепловой пункт,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,3100000.0,1 из 14,0,1,0,,Далеко,1.0,14.0,0.07142857142857142,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
393,393,https://samara.cian.ru/sale/flat/241689614/,,15.0,9.0,38.0,Нет инфо,Нет инфо,,р-н Промышленный,4 кв. 2020,Нет инфо,Новостройка,Нет инфо,1775000.0,15 из 16,0,0,0,5,На транспорте близко,15.0,16.0,0.9375,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
394,394,https://samara.cian.ru/sale/flat/243825560/,,16.0,6.0,26.0,Центральное,Нет инфо,,р-н Самарский,,Кирпичный,Вторичка,Деревянные,2000000.0,1 из 3,0,0,0,,Далеко,1.0,3.0,0.3333333333333333,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
395,395,https://samara.cian.ru/sale/flat/232296463/,1972.0,17.0,8.0,41.0,Центральное,Нет инфо,,р-н Железнодорожный,,Кирпичный,Вторичка,Железобетонные,2190000.0,1 из 5,0,0,0,,Далеко,1.0,5.0,0.2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
396,396,https://samara.cian.ru/sale/flat/242100392/,,17.0,13.0,45.0,Нет инфо,Нет инфо,,р-н Куйбышевский,2 кв. 2021,Нет инфо,Новостройка,Нет инфо,2080000.0,11 из 23,0,0,0,12,На транспорте близко,11.0,23.0,0.4782608695652174,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
397,397,https://samara.cian.ru/sale/flat/240762892/,,20.0,12.0,47.0,Нет инфо,Нет инфо,,р-н Куйбышевский,,Нет инфо,Вторичка,Нет инфо,2400000.0,16 из 16,0,1,0,,Далеко,16.0,16.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
398,398,https://samara.cian.ru/sale/flat/240612515/,1978.0,18.0,6.0,30.0,Центральное,Нет инфо,1978.0,р-н Ленинский,,Панельный,Вторичка,Железобетонные,2600000.0,4 из 9,0,1,0,,Далеко,4.0,9.0,0.4444444444444444,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
399,399,https://samara.cian.ru/sale/flat/239989558/,2006.0,18.0,9.0,37.0,Котел/Квартирное отопление,Нет инфо,,р-н Железнодорожный,,Монолитный,Вторичка,Железобетонные,2890000.0,3 из 10,0,1,0,,Далеко,3.0,10.0,0.3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
400,400,https://samara.cian.ru/sale/flat/243356946/,1970.0,12.0,3.0,17.0,Центральное,Нет инфо,1970.0,р-н Советский,,Кирпичный,Вторичка,Нет инфо,1150000.0,5 из 5,0,0,0,5,В пешей доступности,5.0,5.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
401,401,https://samara.cian.ru/sale/flat/243278176/,,14.0,8.0,36.0,Нет инфо,Нет инфо,,р-н Промышленный,,Нет инфо,Новостройка,Нет инфо,1450000.0,1 из 16,0,0,0,20,В пешей доступности,1.0,16.0,0.0625,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402,402,https://samara.cian.ru/sale/flat/245211825/,,21.0,18.0,50.0,Нет инфо,Нет инфо,,р-н Куйбышевский,1 кв. 2021,Нет инфо,Новостройка,Нет инфо,2006800.0,1 из 16,0,0,0,12,На транспорте близко,1.0,16.0,0.0625,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
403,403,https://samara.cian.ru/sale/flat/245216294/,,21.0,10.0,43.0,Нет инфо,Нет инфо,,р-н Кировский,,Нет инфо,Новостройка,Нет инфо,2138400.0,16 из 16,0,0,0,,Далеко,16.0,16.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404,404,https://samara.cian.ru/sale/flat/245892098/,1977.0,18.0,7.0,33.0,Центральное,Нет инфо,1977.0,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,2550000.0,2 из 9,1,1,0,4,На транспорте близко,2.0,9.0,0.2222222222222222,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,405,https://samara.cian.ru/sale/flat/202318011/,1968.0,18.0,6.0,31.0,Центральное,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,1080000.0,5 из 5,0,0,0,,Далеко,5.0,5.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
406,406,https://samara.cian.ru/sale/flat/245391493/,1980.0,13.0,5.0,23.0,Центральное,Нет инфо,,р-н Кировский,,Блочный,Вторичка,Железобетонные,1500000.0,4 из 5,0,0,0,,Далеко,4.0,5.0,0.8,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
407,407,https://samara.cian.ru/sale/flat/239954248/,1979.0,,6.0,28.0,Центральное,Нет инфо,1979.0,р-н Куйбышевский,,Кирпичный,Вторичка,Железобетонные,1200000.0,3 из 9,0,1,0,,Далеко,3.0,9.0,0.3333333333333333,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
408,408,https://samara.cian.ru/sale/flat/214475174/,2016.0,16.0,7.0,30.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,1050000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
409,409,https://samara.cian.ru/sale/flat/240594562/,,12.0,5.0,20.0,Нет инфо,Нет инфо,,р-н Промышленный,2 кв. 2021,Нет инфо,Новостройка,Нет инфо,995000.0,13 из 16,0,0,0,20,В пешей доступности,13.0,16.0,0.8125,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
410,410,https://samara.cian.ru/sale/flat/228751828/,1973.0,10.0,5.0,15.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Железобетонные,950000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
411,411,https://samara.cian.ru/sale/flat/239289549/,,,,37.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Нет инфо,Вторичка,Нет инфо,1350000.0,10 из 10,0,0,0,,Далеко,10.0,10.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
412,412,https://samara.cian.ru/sale/flat/244618142/,1971.0,18.0,5.0,29.0,Центральное,Нет инфо,,р-н Промышленный,,Блочный,Вторичка,Железобетонные,1750000.0,4 из 5,0,0,0,,Далеко,4.0,5.0,0.8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
413,413,https://samara.cian.ru/sale/flat/245216357/,,17.0,10.0,44.0,Нет инфо,Нет инфо,,р-н Кировский,,Нет инфо,Новостройка,Нет инфо,2190000.0,10 из 16,0,0,0,,Далеко,10.0,16.0,0.625,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
414,414,https://samara.cian.ru/sale/flat/240953857/,1999.0,19.0,9.0,36.0,Центральное,Нет инфо,1999.0,р-н Кировский,,Панельный,Вторичка,Железобетонные,2350000.0,3 из 5,0,1,0,,Далеко,3.0,5.0,0.6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
415,415,https://samara.cian.ru/sale/flat/240192864/,1999.0,16.0,8.0,28.0,Котел/Квартирное отопление,Нет инфо,1999.0,р-н Октябрьский,,Блочный,Вторичка,Железобетонные,2500000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
416,416,https://samara.cian.ru/sale/flat/244762383/,1949.0,13.0,3.0,18.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Деревянные,700000.0,2 из 5,0,0,0,,Далеко,2.0,5.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
417,417,https://samara.cian.ru/sale/flat/240331965/,2014.0,16.0,8.0,30.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,1260000.0,1 из 3,0,0,0,,Далеко,1.0,3.0,0.3333333333333333,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
418,418,https://samara.cian.ru/sale/flat/243181780/,1978.0,17.0,6.0,33.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Железобетонные,1400000.0,1 из 9,0,1,0,,Далеко,1.0,9.0,0.1111111111111111,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
419,419,https://samara.cian.ru/sale/flat/243158691/,,20.0,9.0,41.0,Нет инфо,Нет инфо,,р-н Куйбышевский,,Нет инфо,Вторичка,Нет инфо,1644000.0,5 из 5,0,0,0,,Далеко,5.0,5.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
420,420,https://samara.cian.ru/sale/flat/242796246/,1942.0,18.0,5.0,32.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Деревянные,1750000.0,1 из 2,0,0,0,,Далеко,1.0,2.0,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
421,421,https://samara.cian.ru/sale/flat/245211822/,,18.0,12.0,42.0,Нет инфо,Нет инфо,,р-н Куйбышевский,1 кв. 2021,Нет инфо,Новостройка,Нет инфо,1845560.0,1 из 16,0,0,0,12,На транспорте близко,1.0,16.0,0.0625,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,422,https://samara.cian.ru/sale/flat/245490422/,2011.0,17.0,9.0,37.0,Центральное,Нет инфо,,р-н Куйбышевский,,Кирпичный,Вторичка,Железобетонные,1950000.0,9 из 10,0,1,0,,Далеко,9.0,10.0,0.9,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
423,423,https://samara.cian.ru/sale/flat/245708676/,1982.0,12.0,5.0,21.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,2180000.0,4 из 9,0,1,0,,Далеко,4.0,9.0,0.4444444444444444,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
424,424,https://samara.cian.ru/sale/flat/245423544/,1975.0,28.0,6.0,41.0,Центральное,Нет инфо,1975.0,р-н Железнодорожный,,Кирпичный,Вторичка,Железобетонные,2900000.0,4 из 5,0,0,0,4,На транспорте близко,4.0,5.0,0.8,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
425,425,https://samara.cian.ru/sale/flat/242704742/,2006.0,20.0,10.0,48.0,Центральное,Нет инфо,,р-н Кировский,,Кирпичный,Вторичка,Железобетонные,2950000.0,5 из 10,0,1,0,,Далеко,5.0,10.0,0.5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
426,426,https://samara.cian.ru/sale/flat/244092971/,1957.0,,,30.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,3000000.0,22 из 31,0,0,0,,Далеко,22.0,31.0,0.7096774193548387,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
427,427,https://samara.cian.ru/sale/flat/242318353/,1972.0,16.0,,23.0,Нет инфо,Нет инфо,1972.0,р-н Промышленный,,Нет инфо,Вторичка,Нет инфо,1380000.0,2 из 5,0,0,0,,Далеко,2.0,5.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
428,428,https://samara.cian.ru/sale/flat/224876346/,1985.0,18.0,6.0,26.0,Центральное,Нет инфо,,р-н Куйбышевский,,Кирпичный,Вторичка,Железобетонные,890000.0,9 из 9,0,1,0,,Далеко,9.0,9.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
429,429,https://samara.cian.ru/sale/flat/239289548/,,13.0,13.0,38.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Нет инфо,Вторичка,Нет инфо,1700000.0,9 из 10,0,1,0,,Далеко,9.0,10.0,0.9,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
430,430,https://samara.cian.ru/sale/flat/245175837/,1982.0,11.0,4.0,21.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,1980000.0,1 из 9,0,1,0,,Далеко,1.0,9.0,0.1111111111111111,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
431,431,https://samara.cian.ru/sale/flat/245500627/,1988.0,13.0,8.0,30.0,Центральное,Нет инфо,1988.0,р-н Советский,,Кирпичный,Вторичка,Железобетонные,2250000.0,7 из 9,0,1,0,,Далеко,7.0,9.0,0.7777777777777778,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
432,432,https://samara.cian.ru/sale/flat/245976756/,,12.0,18.0,37.0,Нет инфо,Нет инфо,,р-н Железнодорожный,,Монолитный,Вторичка,Нет инфо,2900000.0,4 из 22,0,1,0,,Далеко,4.0,22.0,0.18181818181818182,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
433,433,https://samara.cian.ru/sale/flat/244690253/,1952.0,20.0,11.0,38.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Деревянные,3199000.0,1 из 22,0,1,0,,Далеко,1.0,22.0,0.045454545454545456,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
